id,name,yomi,former_shrine_rank,shikinaisha_type,ichinomiya_name,province,county,prefecture,city,address,lat,lng,gmap_url,main_god_ids,sub_god_ids,description,source_key,source_id,db_tier
T2S180774_2,剱主神社（下宮）,,,小,,,宇陀郡,,,,34.4580139,135.9217167,"https://maps.google.com/?q=34.4580139,135.9217167",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180774:2,2
T2S182231_2,剱神社,,,小,,,丹生郡,,,,35.9413583,136.0486667,"https://maps.google.com/?q=35.9413583,136.0486667",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182231:2,2
T2S182423_1,剱神社,,,小,,,頸城郡,,,,37.0302417,137.9670778,"https://maps.google.com/?q=37.0302417,137.9670778",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182423:1,2
T2S182214_1,剱神社境内末社織田神社,,,小,,,敦賀郡,,,,35.9578417,136.0556528,"https://maps.google.com/?q=35.9578417,136.0556528",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182214:1,2
T2S181634_1,劔刀石床別命神社,,,小,,,田方郡,,,,35.1130694,138.9336306,"https://maps.google.com/?q=35.1130694,138.9336306",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181634:1,2
T2S181627_1,劔刀神社,,,小,,,田方郡,,,,35.0278694,138.9139278,"https://maps.google.com/?q=35.0278694,138.9139278",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181627:1,2
T2S182190_1,劔神社（丹生郡）,,,小,,,敦賀郡,,,,35.9576611,136.0549972,"https://maps.google.com/?q=35.9576611,136.0549972",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182190:1,2
T2S182190_2,劔神社（敦賀市）,,,小,,,敦賀郡,,,,35.6274083,136.0412917,"https://maps.google.com/?q=35.6274083,136.0412917",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182190:2,2
T2S182139_4,劔龍神社,,,小,,,飽海郡,,,,39.0434639,139.9175722,"https://maps.google.com/?q=39.0434639,139.9175722",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182139:4,2
T2S183161_2,力侍神社（論社）,,,小,,,牟婁郡,,,,34.2618111,135.2617722,"https://maps.google.com/?q=34.2618111,135.2617722",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,183161:2,2
T2S181216_1,加世智神社に合祀,,,小,,,飯高郡,,,,34.5919389,136.5423917,"https://maps.google.com/?q=34.5919389,136.5423917",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,181216:1,2
T2S182396_1,加久彌神社,,,小,,,射水郡,,,,36.8054028,136.9667250,"https://maps.google.com/?q=36.8054028,136.9667250",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182396:1,2
T2S181251_1,加佐登神社に合祀,,,小,,,鈴鹿郡,,,,34.9002167,136.5273000,"https://maps.google.com/?q=34.9002167,136.5273000",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,181251:1,2
T2S182245_1,加多志波神社,,,小,,,今立郡,,,,35.9453917,136.2255389,"https://maps.google.com/?q=35.9453917,136.2255389",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182245:1,2
T2S183145_1,加太淡嶋神社,,,小,,,名草郡,,,,34.2738000,135.0666722,"https://maps.google.com/?q=34.2738000,135.0666722",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,183145:1,2
T2S181611_1,加畑賀茂神社,,,小,,,賀茂郡,,,,34.6478389,138.8753639,"https://maps.google.com/?q=34.6478389,138.8753639",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181611:1,2
T2S182403_2,加茂社,,,小,,,射水郡,,,,36.7186444,137.0972889,"https://maps.google.com/?q=36.7186444,137.0972889",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182403:2,2
T2S183123_2,加茂神社,,,小,,,熊毛郡,,,,33.9152778,132.1231083,"https://maps.google.com/?q=33.9152778,132.1231083",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,183123:2,2
T2S180907_2,加茂神社跡,,,小,,,高安郡,,,,34.6378889,135.6330778,"https://maps.google.com/?q=34.6378889,135.6330778",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180907:2,2
T2S181584_1,勝組神社,,,小,,,賀茂郡,,,,34.1199028,139.5222861,"https://maps.google.com/?q=34.1199028,139.5222861",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181584:1,2
T2S181328_1,北桑名総社北桑名神社,,,小,,,桑名郡,,,,35.0678250,136.6885444,"https://maps.google.com/?q=35.0678250,136.6885444",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,181328:1,2
T2S181891_2,北野神社,,,小,,,伊香郡,,,,35.5413889,136.1814250,"https://maps.google.com/?q=35.5413889,136.1814250",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181891:2,2
T2S183191_1,医家神社,,,小,,,美馬郡,,,,34.0284250,133.8131722,"https://maps.google.com/?q=34.0284250,133.8131722",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,183191:1,2
T2S180870_2,十二神社,,,小,,,山辺郡,,,,34.5803917,135.8530139,"https://maps.google.com/?q=34.5803917,135.8530139",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,180870:2,2
T2S182642_2,十六柱神社,,,小,,,養父郡,,,,35.3611917,134.8380667,"https://maps.google.com/?q=35.3611917,134.8380667",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182642:2,2
T2S182228_2,十府神社,,,小,,,丹生郡,,,,35.8816583,136.1651944,"https://maps.google.com/?q=35.8816583,136.1651944",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182228:2,2
T2S180805_1,千代神社（春日神社境内末社）,,,小,,,城下郡,,,,34.5428139,135.7992889,"https://maps.google.com/?q=34.5428139,135.7992889",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180805:1,2
T2S180805_2,千代神社（森市神社〈村屋坐弥冨津比売神社＝大神神社別宮〉境内社）,,,小,,,城下郡,,,,34.5522639,135.8091944,"https://maps.google.com/?q=34.5522639,135.8091944",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180805:2,2
T2S181602_4,南子宮(后神社境内),,,小,,,賀茂郡,,,,34.1002056,139.4897167,"https://maps.google.com/?q=34.1002056,139.4897167",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181602:4,2
T2S181602_2,南子神社,,,小,,,賀茂郡,,,,34.1137472,139.5222056,"https://maps.google.com/?q=34.1137472,139.5222056",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181602:2,2
T2S180723_2,博西神社,,,大,,,葛下郡,,,,34.4856806,135.7095583,"https://maps.google.com/?q=34.4856806,135.7095583",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,180723:2,2
T2S180973_1,参考：船待神社,,,小,,,大鳥郡,,,,34.5689472,135.4650250,"https://maps.google.com/?q=34.5689472,135.4650250",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180973:1,2
T2S181457_2,参道(氷上姉子神社元宮),,,小,,,愛智郡,,,,35.0610056,136.9294556,"https://maps.google.com/?q=35.0610056,136.9294556",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,181457:2,2
T2S183054_2,古見八幡神社,,,小,,,大庭郡,,,,35.0521472,133.7675361,"https://maps.google.com/?q=35.0521472,133.7675361",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,183054:2,2
T2S181487_1,只木神明宮,,,小,,,浜名郡,,,,34.8265028,137.5725972,"https://maps.google.com/?q=34.8265028,137.5725972",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,181487:1,2
T2S183008_1,可美真手命神社,,,小,,,明石郡,,,,34.7456389,135.0176944,"https://maps.google.com/?q=34.7456389,135.0176944",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,183008:1,2
T2S180986_1,合祀：多治速比売神社（右殿）,,,小,,,大鳥郡,,,,34.5021222,135.4978389,"https://maps.google.com/?q=34.5021222,135.4978389",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180986:1,2
T2S180980_1,合祀：多治速比売神社（左殿＝鴨田社）,,,小,,,大鳥郡,,,,34.5021222,135.4978389,"https://maps.google.com/?q=34.5021222,135.4978389",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180980:1,2
T2S180996_1,合祀：大津神社,,,小,,,和泉郡,,,,34.5051028,135.4050361,"https://maps.google.com/?q=34.5051028,135.4050361",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180996:1,2
T2S180982_1,合祀：大鳥大社,,,小,,,大鳥郡,,,,34.5362167,135.4614944,"https://maps.google.com/?q=34.5362167,135.4614944",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180982:1,2
T2S180972_1,合祀：大鳥美波比神社,,,小,,,大鳥郡,,,,34.5362167,135.4614917,"https://maps.google.com/?q=34.5362167,135.4614917",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180972:1,2
T2S181002_1,合祀：春日神社（池田春日神社）,,,小,,,和泉郡,,,,34.4506083,135.4827583,"https://maps.google.com/?q=34.4506083,135.4827583",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,181002:1,2
T2S180970_1,合祀：櫻井神社,,,小,,,大鳥郡,,,,34.4854583,135.5062083,"https://maps.google.com/?q=34.4854583,135.5062083",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180970:1,2
T2S180989_1,合祀：等乃伎神社,,,小,,,大鳥郡,,,,34.5211667,135.4564889,"https://maps.google.com/?q=34.5211667,135.4564889",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180989:1,2
T2S180974_1,合祀：陶荒田神社,,,小,,,大鳥郡,,,,34.5104222,135.5225306,"https://maps.google.com/?q=34.5104222,135.5225306",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180974:1,2
T2S181013_1,合祀：高龗神社,,,小,,,日根郡,,,,34.4429528,135.3444833,"https://maps.google.com/?q=34.4429528,135.3444833",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,181013:1,2
T2S181798_1,吉姫神社,,,小,,,甲賀郡,,,,35.0056833,136.0615917,"https://maps.google.com/?q=35.0056833,136.0615917",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181798:1,2
T2S181798_2,吉御子神社,,,小,,,甲賀郡,,,,35.0102000,136.0508333,"https://maps.google.com/?q=35.0102000,136.0508333",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181798:2,2
T2S181727_1,吉田椋神社,,,小,,,秩父郡,,,,36.0450111,139.0330250,"https://maps.google.com/?q=36.0450111,139.0330250",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181727:1,2
T2S182579_2,吉野神社,,,小,,,与謝郡,,,,35.5577500,135.1804861,"https://maps.google.com/?q=35.5577500,135.1804861",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182579:2,2
T2S181571_1,后神社,,,小,,,賀茂郡,,,,34.1002056,139.4897167,"https://maps.google.com/?q=34.1002056,139.4897167",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181571:1,2
T2S180573_2,向日神社相殿,,,名大,,,乙訓郡,,,,34.9441472,135.6971194,"https://maps.google.com/?q=34.9441472,135.6971194",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,180573:2,2
T2S182408_3,呉服神社 （熊野神社）,,,小,,,婦負郡,,,,36.7009861,137.1927889,"https://maps.google.com/?q=36.7009861,137.1927889",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182408:3,2
T2S180835_1,呉津彦神社,,,小,,,高市郡,,,,34.4538361,135.8085250,"https://maps.google.com/?q=34.4538361,135.8085250",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180835:1,2
T2S183130_2,周方神社,,,小,,,都濃郡,,,,34.1376806,131.8372611,"https://maps.google.com/?q=34.1376806,131.8372611",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,183130:2,2
T2S182240_3,味真野神社,,,小,,,今立郡,,,,35.8868750,136.2352833,"https://maps.google.com/?q=35.8868750,136.2352833",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182240:3,2
T2S181471_1,和志取神社,,,小,,,碧海郡,,,,34.9625389,137.1231889,"https://maps.google.com/?q=34.9625389,137.1231889",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181471:1,2
T2S181471_2,和志取神社,,,小,,,碧海郡,,,,34.9792917,137.1221611,"https://maps.google.com/?q=34.9792917,137.1221611",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181471:2,2
T2S182108_2,和我神社（栗駒桜田）,,,小,,,栗原郡,,,,38.7938861,140.9839167,"https://maps.google.com/?q=38.7938861,140.9839167",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182108:2,2
T2S182108_1,和我神社（築館）,,,小,,,栗原郡,,,,38.7346639,141.0490611,"https://maps.google.com/?q=38.7346639,141.0490611",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182108:1,2
T2S182081_2,和渕神社,,,小,,,牡鹿郡,,,,38.5303056,141.2212639,"https://maps.google.com/?q=38.5303056,141.2212639",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182081:2,2
T2S181431_1,和爾良神社,,,小,,,山田郡,,,,35.2341972,136.9849389,"https://maps.google.com/?q=35.2341972,136.9849389",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181431:1,2
T2S181431_4,和爾良神社,,,小,,,山田郡,,,,35.1927167,136.9884944,"https://maps.google.com/?q=35.1927167,136.9884944",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181431:4,2
T2S180876_1,咸古神社,,,小,,,石川郡,,,,34.4627500,135.5977694,"https://maps.google.com/?q=34.4627500,135.5977694",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180876:1,2
T2S181644_1,哆胡神社,,,小,,,那賀郡,,,,34.8061889,138.7646778,"https://maps.google.com/?q=34.8061889,138.7646778",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181644:1,2
T2S181898_1,唐崎神社,,,小,,,高島郡,,,,35.4521667,136.0561194,"https://maps.google.com/?q=35.4521667,136.0561194",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181898:1,2
T2S182686_2,嘉麻神社,,,小,,,城崎郡,,,,35.5482028,134.8065694,"https://maps.google.com/?q=35.5482028,134.8065694",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182686:2,2
T2S181503_3,四所神社,,,小,,,引佐郡,,,,34.8578944,137.7173278,"https://maps.google.com/?q=34.8578944,137.7173278",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181503:3,2
T2S182237_1,国中神社,,,小,,,今立郡,,,,35.9336417,136.2350694,"https://maps.google.com/?q=35.9336417,136.2350694",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,182237:1,2
T2S183112_2,国司神社,,,小,,,葦田郡,,,,34.5303278,133.2580917,"https://maps.google.com/?q=34.5303278,133.2580917",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,183112:2,2
T2S181652_2,国玉神社,,,小,,,那賀郡,,,,34.9230083,138.7904833,"https://maps.google.com/?q=34.9230083,138.7904833",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181652:2,2
T2S182266_2,国生大野神社,,,小,,,大野郡,,,,35.9770889,136.5059722,"https://maps.google.com/?q=35.9770889,136.5059722",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182266:2,2
T2S182237_2,國中神社,,,小,,,今立郡,,,,35.9293000,136.2391139,"https://maps.google.com/?q=35.9293000,136.2391139",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,182237:2,2
T2S182593_1,國原神社,,,小,,,竹野郡,,,,35.6902750,135.0961389,"https://maps.google.com/?q=35.6902750,135.0961389",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,182593:1,2
T2S182430_1,圓田神社（名立区）,,,小,,,頸城郡,,,,37.1255056,138.1066639,"https://maps.google.com/?q=37.1255056,138.1066639",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182430:1,2
T2S182430_2,圓田神社（柿崎区）,,,小,,,頸城郡,,,,37.2498222,138.4404583,"https://maps.google.com/?q=37.2498222,138.4404583",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182430:2,2
T2S181654_1,土肥神社,,,小,,,那賀郡,,,,34.9110500,138.7984500,"https://maps.google.com/?q=34.9110500,138.7984500",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181654:1,2
T2S181439_1,坂庭神社,,,小,,,山田郡,,,,35.2657056,136.9082139,"https://maps.google.com/?q=35.2657056,136.9082139",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181439:1,2
T2S182445_1,坂本神社（南魚沼市大倉）,,,小,,,魚沼郡,,,,37.1435639,138.9928056,"https://maps.google.com/?q=37.1435639,138.9928056",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182445:1,2
T2S182445_5,坂本神社（南魚沼市宮）,,,小,,,魚沼郡,,,,37.0587444,138.9327611,"https://maps.google.com/?q=37.0587444,138.9327611",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182445:5,2
T2S181832_1,坂田宮岡神社,,,小,,,坂田郡,,,,35.3373778,136.2870639,"https://maps.google.com/?q=35.3373778,136.2870639",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181832:1,2
T2S181506_1,堀谷六所神社(寄宮(摂社)),,,小,,,麁玉郡,,,,34.8670556,137.7620250,"https://maps.google.com/?q=34.8670556,137.7620250",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181506:1,2
T2S181142_2,堅田神社,,,小,,,度会郡,,,,34.5056972,136.7798500,"https://maps.google.com/?q=34.5056972,136.7798500",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181142:2,2
T2S183010_1,堅田神社,,,小,,,明石郡,,,,34.7264194,135.0079972,"https://maps.google.com/?q=34.7264194,135.0079972",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,183010:1,2
T2S182931_1,塩冶神社,,,小,,,神門郡,,,,35.3523639,132.7642972,"https://maps.google.com/?q=35.3523639,132.7642972",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,182931:1,2
T2S182144_1,塩湯彦神社奥宮,,,小,,,平鹿郡,,,,39.3674389,140.6347333,"https://maps.google.com/?q=39.3674389,140.6347333",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,182144:1,2
T2S182144_2,塩湯彦鶴ヶ池神社 (塩湯彦神社里宮),,,小,,,平鹿郡,,,,39.2820556,140.6182000,"https://maps.google.com/?q=39.2820556,140.6182000",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,182144:2,2
T2S182010_1,塩野神社（上田市保野）,,,小,,,小県郡,,,,36.3705556,138.1875861,"https://maps.google.com/?q=36.3705556,138.1875861",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182010:1,2
T2S182010_2,塩野神社（上田市前山）,,,小,,,小県郡,,,,36.3372167,138.1878417,"https://maps.google.com/?q=36.3372167,138.1878417",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182010:2,2
T2S181997_1,墨坂神社（須坂市墨坂）,,,小,,,高井郡,,,,36.6510667,138.3019972,"https://maps.google.com/?q=36.6510667,138.3019972",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181997:1,2
T2S181997_2,墨坂神社（須坂市大字須坂）,,,小,,,高井郡,,,,36.6568778,138.3111972,"https://maps.google.com/?q=36.6568778,138.3111972",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181997:2,2
T2S180883_1,壹須何神社,,,小,,,石川郡,,,,34.5068083,135.6258083,"https://maps.google.com/?q=34.5068083,135.6258083",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,180883:1,2
T2S182408_1,多久比禮志神社,,,小,,,婦負郡,,,,36.5964528,137.1900833,"https://maps.google.com/?q=36.5964528,137.1900833",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182408:1,2
T2S183374_1,多久頭魂神社,,,名大,,,下県郡,,,,34.1244667,129.1888528,"https://maps.google.com/?q=34.1244667,129.1888528",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,183374:1,2
T2S182319_3,多伎奈彌八幡神社,,,小,,,能美郡,,,,36.5199417,136.5872083,"https://maps.google.com/?q=36.5199417,136.5872083",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182319:3,2
T2S182440_2,多多神社,,,小,,,三島郡,,,,37.4048111,138.6391778,"https://maps.google.com/?q=37.4048111,138.6391778",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182440:2,2
T2S182440_1,多岐神社,,,小,,,三島郡,,,,37.4950222,138.7004000,"https://maps.google.com/?q=37.4950222,138.7004000",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182440:1,2
T2S182469_4,多岐神社（合祀）,,,小,,,磐船郡,,,,38.1841167,139.4996417,"https://maps.google.com/?q=38.1841167,139.4996417",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182469:4,2
T2S182469_1,多岐神社（村上市岩ヶ崎）,,,小,,,磐船郡,,,,38.2435167,139.4485806,"https://maps.google.com/?q=38.2435167,139.4485806",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182469:1,2
T2S182469_3,多岐神社（村上市高根）,,,小,,,磐船郡,,,,38.3354833,139.6108556,"https://maps.google.com/?q=38.3354833,139.6108556",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182469:3,2
T2S181643_1,多爾夜神社,,,小,,,那賀郡,,,,34.8261917,138.7730861,"https://maps.google.com/?q=34.8261917,138.7730861",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181643:1,2
T2S182570_2,多由神社（与謝郡）,,,小,,,与謝郡,,,,35.5447167,135.1366000,"https://maps.google.com/?q=35.5447167,135.1366000",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182570:2,2
T2S182570_1,多由神社（宮津市）,,,小,,,与謝郡,,,,35.5824972,135.2424250,"https://maps.google.com/?q=35.5824972,135.2424250",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182570:1,2
T2S181114_1,多賀宮,,,大,,,度会郡,,,,34.4853944,136.7039361,"https://maps.google.com/?q=34.4853944,136.7039361",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,181114:1,2
T2S181629_1,多賀神社,,,小,,,田方郡,,,,35.0621833,139.0706861,"https://maps.google.com/?q=35.0621833,139.0706861",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181629:1,2
T2S182046_1,多賀神社（仙台市）,,,小,,,名取郡,,,,38.2180694,140.8594972,"https://maps.google.com/?q=38.2180694,140.8594972",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182046:1,2
T2S182046_2,多賀神社（名取市）,,,小,,,名取郡,,,,38.1770944,140.9135083,"https://maps.google.com/?q=38.1770944,140.9135083",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182046:2,2
T2S182051_4,多賀神社（多賀城市市川）,,,小,,,宮城郡,,,,38.3088556,140.9880472,"https://maps.google.com/?q=38.3088556,140.9880472",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182051:4,2
T2S182051_1,多賀神社（多賀城市高崎）,,,小,,,宮城郡,,,,38.3002333,140.9980889,"https://maps.google.com/?q=38.3002333,140.9980889",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182051:1,2
T2S180870_1,夜都伎神社,,,小,,,山辺郡,,,,34.5836889,135.8483806,"https://maps.google.com/?q=34.5836889,135.8483806",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,180870:1,2
T2S181576_2,大三王子神社,,,小,,,賀茂郡,,,,34.3640389,139.2450889,"https://maps.google.com/?q=34.3640389,139.2450889",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181576:2,2
T2S181435_1,大乃伎神社,,,小,,,山田郡,,,,35.2174222,136.8976389,"https://maps.google.com/?q=35.2174222,136.8976389",,,延喜式内社データベースの現社候補,KOKUGAKUIN_SHIKINAI,181435:1,2
T2S181663_2,大井俣神社,,,小,,,山梨郡,,,,35.6960333,138.6905833,"https://maps.google.com/?q=35.6960333,138.6905833",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,181663:2,2
T2S180572_1,大井神社,,,小,,,乙訓郡,,,,35.0142389,135.6779861,"https://maps.google.com/?q=35.0142389,135.6779861",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,180572:1,2
T2S180721_1,大倉姫神社（御所市古瀬）,,,小,,,葛上郡,,,,34.4224333,135.7511889,"https://maps.google.com/?q=34.4224333,135.7511889",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,180721:1,2
T2S180721_2,大倉姫神社（御所市戸毛）,,,小,,,葛上郡,,,,34.4287500,135.7549417,"https://maps.google.com/?q=34.4287500,135.7549417",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,180721:2,2
T2S180736_1,大坂山口神社（香芝市穴虫）,,,大,,,葛下郡,,,,34.5453056,135.6851500,"https://maps.google.com/?q=34.5453056,135.6851500",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,180736:1,2
T2S180736_2,大坂山口神社（香芝市逢坂）,,,大,,,葛下郡,,,,34.5478611,135.6917667,"https://maps.google.com/?q=34.5478611,135.6917667",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,180736:2,2
T2S182216_2,大塩八幡宮境内摂社天八百萬姫神社,,,小,,,敦賀郡,,,,35.8491361,136.1709639,"https://maps.google.com/?q=35.8491361,136.1709639",,,延喜式内社データベースの現社候補（論社）,KOKUGAKUIN_SHIKINAI,182216:2,2
